user_id,video_id,video_duration,watch_time,liked,commented,subscribed_after,category,device,watch_time_of_day,recommended,clicked,timestamp,watch_percent
90379,20393,2418,2193.0,0,0,0,Tech,Desktop,Night,1,0,2025-01-09 13:49:03,0.9069478908188585
99706,7268,386,386.0,0,0,0,News,Tablet,Morning,0,0,2024-04-17 12:10:05,1.0
84558,34575,881,865.0,0,0,0,Music,Mobile,Evening,1,0,2025-04-12 08:48:18,0.981838819523269
2175,39596,680,408.0,0,1,0,Tech,TV,Afternoon,0,1,2024-11-13 02:46:58,0.6
38661,38087,518,518.0,0,0,0,Comedy,Desktop,Evening,0,0,2023-10-22 14:17:03,1.0
78785,26131,1161,1161.0,0,0,0,Comedy,Tablet,Night,0,1,2025-08-05 16:41:33,1.0
11787,37166,1815,1815.0,1,0,0,Education,TV,Evening,0,1,2025-09-14 22:44:45,1.0
80496,49835,813,813.0,0,0,0,Tech,TV,Morning,0,0,2023-07-21 13:49:39,1.0
67521,31104,1371,1371.0,0,1,0,Sports,Desktop,Night,0,0,2023-09-04 18:10:29,1.0
7370,39426,1892,732.0,0,0,0,Lifestyle,TV,Evening,0,1,2023-10-08 19:42:14,0.386892177589852
15798,22585,1510,528.0,0,0,0,Music,Mobile,Morning,0,1,2023-02-23 22:45:29,0.34966887417218545
5214,27129,2748,2748.0,0,0,0,Music,Tablet,Night,1,0,2025-06-18 10:52:29,1.0
44500,46376,2923,2923.0,0,0,0,Lifestyle,Mobile,Morning,0,0,2025-08-20 14:56:55,1.0
94233,23123,3416,3203.0,0,0,0,Education,Desktop,Night,1,0,2023-05-15 13:03:50,0.9376463700234192
4820,20647,2479,1118.0,0,0,0,News,Tablet,Evening,1,0,2025-05-13 15:01:17,0.4509883017345704
40367,12908,2654,200.0,1,0,0,Education,Desktop,Night,0,1,2024-01-22 21:07:04,0.07535795026375283
77219,2233,1144,1144.0,0,0,0,Sports,Desktop,Morning,0,1,2025-05-06 12:47:25,1.0
29495,33215,1436,419.0,0,0,1,Sports,TV,Morning,1,0,2024-04-07 07:53:56,0.2917827298050139
52780,38825,2751,476.0,1,1,0,Tech,Desktop,Evening,0,1,2024-02-07 10:40:46,0.17302798982188294
64004,19510,2841,2707.0,0,0,0,Tech,Tablet,Afternoon,0,0,2024-01-20 15:05:36,0.9528335093277015
7931,13632,1343,1257.0,0,1,0,News,Tablet,Night,1,1,2024-12-19 04:20:38,0.93596425912137
35332,15974,2427,1939.0,1,0,0,News,Tablet,Morning,0,1,2025-04-27 09:03:20,0.7989287185826123
49340,15516,936,936.0,0,0,1,Education,Mobile,Afternoon,0,1,2023-10-11 05:28:27,1.0
22699,39680,30,30.0,1,0,0,Lifestyle,TV,Afternoon,0,0,2024-03-12 22:41:05,1.0
39562,13591,1960,1948.0,0,0,0,Sports,Tablet,Afternoon,0,0,2025-06-05 23:30:55,0.9938775510204082
10498,211,65,65.0,1,0,0,Gaming,Tablet,Evening,0,0,2023-09-01 14:44:19,1.0
43989,1181,323,323.0,0,0,0,Lifestyle,TV,Evening,1,1,2024-04-03 18:24:02,1.0
43264,23201,2406,2406.0,0,0,0,Music,Desktop,Evening,1,1,2024-05-10 07:30:02,1.0
70361,19297,1956,208.0,1,0,1,Tech,Mobile,Night,0,0,2023-07-17 04:23:04,0.10633946830265849
69413,35562,1591,1591.0,0,0,0,Lifestyle,TV,Night,1,0,2023-03-24 09:20:55,1.0
7964,5420,908,56.0,0,0,0,Education,Desktop,Morning,0,1,2023-06-06 17:51:57,0.06167400881057269
2686,24751,1806,1806.0,0,0,0,Comedy,TV,Afternoon,0,1,2025-08-31 10:24:50,1.0
60671,5450,2771,266.0,0,0,0,Gaming,Desktop,Afternoon,0,0,2025-04-18 20:27:41,0.09599422591122339
13070,23146,1822,1822.0,0,0,0,News,Tablet,Morning,1,0,2023-11-07 23:00:50,1.0
23182,40588,908,908.0,0,0,0,Comedy,Desktop,Morning,1,1,2025-01-31 05:14:04,1.0
80053,13899,560,560.0,0,0,0,Education,Mobile,Morning,0,0,2025-07-08 11:12:22,1.0
83827,8778,514,514.0,1,0,0,Music,TV,Evening,1,0,2023-04-14 02:23:33,1.0
10471,2564,961,961.0,0,0,0,Lifestyle,TV,Night,1,0,2023-07-29 08:38:44,1.0
92541,522,3031,2862.0,0,0,0,News,Tablet,Evening,1,0,2023-05-13 05:37:40,0.9442428241504454
15031,32081,2346,82.0,0,0,0,Gaming,Mobile,Afternoon,0,0,2024-01-20 11:59:29,0.03495311167945439
5230,2212,509,509.0,0,0,0,Music,TV,Night,1,1,2023-04-22 15:51:02,1.0
31453,7597,495,495.0,0,1,0,Tech,Mobile,Afternoon,0,0,2023-06-26 14:12:18,1.0
27367,24684,3585,2854.0,0,0,0,Gaming,TV,Afternoon,1,0,2024-12-14 03:30:08,0.7960948396094839
6890,42116,655,655.0,0,0,0,Education,TV,Morning,1,0,2023-06-26 23:20:06,1.0
74118,40220,2620,1450.0,0,0,0,Education,Mobile,Evening,1,0,2025-03-23 07:58:12,0.5534351145038168
69496,36602,100,100.0,1,0,0,Lifestyle,Tablet,Afternoon,0,1,2025-05-19 04:45:37,1.0
97562,27409,2450,437.0,0,0,0,Comedy,Tablet,Afternoon,0,0,2023-03-23 23:25:21,0.1783673469387755
7327,266,497,497.0,0,0,0,News,Mobile,Morning,0,0,2023-12-12 01:09:10,1.0
12749,36377,1319,1305.0,0,0,0,Gaming,Desktop,Evening,0,0,2023-04-30 23:35:09,0.9893858984078847
16002,1098,2319,2319.0,1,0,0,Comedy,Tablet,Morning,1,1,2024-05-20 23:18:31,1.0
35842,26875,3363,89.0,0,0,0,News,Tablet,Evening,0,0,2024-11-03 20:06:31,0.02646446625037169
29978,15058,1983,1983.0,1,1,0,Tech,TV,Evening,1,0,2024-02-16 08:31:44,1.0
78183,13660,3518,254.0,0,1,0,News,Tablet,Morning,0,1,2023-07-04 13:55:49,0.07220011370096646
19735,21933,114,114.0,0,0,0,Sports,Mobile,Evening,0,1,2023-01-07 04:29:05,1.0
99496,43068,1160,1160.0,1,0,0,Education,Tablet,Night,0,0,2024-10-03 19:17:33,1.0
3403,2626,1863,105.0,0,0,0,Gaming,Desktop,Morning,0,0,2024-11-17 03:06:10,0.05636070853462158
53995,6710,1184,60.0,0,1,0,Gaming,Tablet,Evening,1,1,2023-10-30 19:01:05,0.05067567567567568
83583,821,241,241.0,0,0,0,Sports,Desktop,Night,1,0,2024-06-08 22:39:26,1.0
17985,49321,1573,1573.0,1,0,1,News,Desktop,Afternoon,0,0,2025-09-20 14:26:49,1.0
11727,46140,646,646.0,1,0,0,Education,Mobile,Evening,1,0,2025-08-17 19:50:43,1.0
56982,5288,2836,2419.0,0,0,0,Lifestyle,Desktop,Morning,0,1,2024-07-13 08:43:50,0.8529619181946403
41401,25618,1218,1218.0,1,0,0,Gaming,Tablet,Afternoon,1,0,2025-04-24 00:41:55,1.0
44069,6005,892,892.0,1,0,0,News,TV,Morning,0,0,2025-06-13 09:48:56,1.0
37730,15453,2218,2218.0,0,0,0,Lifestyle,Mobile,Afternoon,0,0,2024-09-03 08:33:02,1.0
12209,23432,3244,2357.0,0,0,0,Tech,Desktop,Night,1,0,2025-09-11 10:20:07,0.7265721331689272
24429,41137,2345,2345.0,1,0,0,Comedy,Desktop,Morning,1,1,2024-10-15 13:18:33,1.0
95862,29613,1782,1782.0,0,0,0,Tech,TV,Afternoon,0,1,2025-09-02 17:26:41,1.0
7518,44103,1781,1721.0,1,0,0,Comedy,TV,Night,0,1,2023-04-26 08:30:12,0.9663110612015722
60467,47644,1266,1266.0,0,0,0,News,Tablet,Evening,0,0,2024-11-03 07:52:09,1.0
30012,17777,2276,2276.0,0,0,0,Sports,Mobile,Morning,0,0,2024-11-15 19:56:57,1.0
62760,14621,2433,2433.0,0,0,0,Tech,Desktop,Morning,0,0,2025-02-26 06:01:11,1.0
1908,13860,1880,245.0,0,0,0,Lifestyle,Tablet,Afternoon,1,0,2024-04-14 01:06:50,0.13031914893617022
85453,20108,711,711.0,0,0,0,Gaming,Mobile,Evening,0,0,2024-07-05 16:39:22,1.0
96987,648,3259,864.0,0,0,0,Music,Mobile,Night,1,0,2023-08-02 20:17:13,0.26511199754525927
55457,40223,99,99.0,1,0,0,Tech,Mobile,Afternoon,0,0,2024-06-24 02:15:05,1.0
35524,22982,756,756.0,0,0,0,Music,Desktop,Afternoon,0,0,2023-02-01 05:40:09,1.0
23884,45342,1470,1090.0,0,0,1,News,Mobile,Night,1,0,2023-12-06 07:20:48,0.7414965986394558
57700,13584,2666,1738.0,0,0,0,Education,Mobile,Afternoon,1,0,2024-10-31 17:46:51,0.6519129782445612
56846,38235,1701,753.0,0,1,0,Gaming,Mobile,Morning,0,1,2023-08-18 19:20:43,0.4426807760141093
27142,13344,405,405.0,1,0,1,Gaming,Desktop,Afternoon,0,0,2024-10-11 18:36:54,1.0
7991,40696,1327,113.0,0,0,0,Comedy,TV,Morning,0,1,2023-06-08 12:05:26,0.08515448379804069
36655,26253,2618,2618.0,0,0,0,Gaming,Mobile,Evening,0,0,2025-07-25 11:52:33,1.0
58719,12375,1948,1948.0,0,0,1,News,Tablet,Afternoon,0,0,2024-04-20 01:37:30,1.0
37551,28743,3031,2914.0,0,0,0,Education,Desktop,Afternoon,0,0,2023-11-16 05:12:11,0.9613988782580006
99452,49685,2371,474.0,0,1,0,Sports,Mobile,Afternoon,0,1,2025-03-18 22:31:35,0.19991564740615775
72634,180,1376,1376.0,1,0,0,Lifestyle,Tablet,Night,1,0,2023-01-13 18:43:18,1.0
51643,42855,2752,2631.0,0,0,0,Lifestyle,Tablet,Morning,1,0,2024-04-15 08:34:16,0.956031976744186
92207,40081,1420,702.0,1,0,0,Lifestyle,TV,Evening,0,0,2023-07-23 15:06:47,0.4943661971830986
81626,33981,3242,428.0,1,0,0,Tech,TV,Morning,1,0,2024-08-21 23:06:08,0.13201727328809376
83870,48824,3580,1319.0,0,0,0,News,Tablet,Afternoon,1,1,2024-08-11 06:39:42,0.3684357541899441
45827,18508,3172,1787.0,1,0,0,Gaming,Mobile,Night,0,0,2024-03-16 18:50:24,0.5633669609079445
18624,28920,2632,2632.0,0,0,0,Tech,Mobile,Night,0,1,2025-08-17 05:56:37,1.0
6842,45916,2820,1806.0,1,0,1,Lifestyle,Mobile,Evening,1,0,2024-12-26 04:44:31,0.6404255319148936
5741,996,3437,2609.0,0,0,0,Sports,Desktop,Afternoon,0,1,2025-04-09 21:47:53,0.7590922315973232
55886,38552,935,356.0,0,1,0,Lifestyle,Tablet,Morning,0,1,2023-04-09 18:56:43,0.38074866310160427
37186,36021,1623,1623.0,0,0,0,Tech,Tablet,Afternoon,0,0,2023-03-06 21:24:29,1.0
50124,22320,1969,18.0,0,0,0,Music,Mobile,Afternoon,1,0,2024-05-04 21:22:51,0.009141696292534281
2442,1753,3337,353.0,0,0,0,Gaming,Desktop,Afternoon,0,0,2024-07-10 02:45:29,0.10578363799820198
36108,21879,1338,1338.0,0,0,0,News,Tablet,Afternoon,1,0,2023-03-28 05:00:07,1.0
37166,1534,1117,1117.0,1,0,1,Sports,Mobile,Evening,1,0,2023-11-12 05:32:44,1.0
72072,23027,2363,2363.0,0,0,0,Tech,TV,Evening,0,0,2024-04-14 05:14:14,1.0
42058,34647,2588,391.0,1,0,0,Sports,Mobile,Morning,0,1,2023-01-26 02:19:13,0.15108191653786707
1810,12600,105,105.0,0,1,0,Sports,TV,Evening,1,1,2025-09-12 11:45:51,1.0
15524,38126,2494,2494.0,0,0,0,Sports,TV,Morning,0,1,2024-08-24 08:32:51,1.0
24680,14567,2072,1801.0,0,1,0,Lifestyle,Tablet,Night,0,0,2025-08-27 16:57:58,0.8692084942084942
91848,22890,3567,251.0,0,0,0,Sports,TV,Evening,0,1,2023-12-19 04:48:29,0.07036725539669189
30163,49910,1450,1450.0,1,0,0,Gaming,Tablet,Evening,0,0,2024-12-04 13:33:45,1.0
15610,36904,741,741.0,1,0,0,Sports,Mobile,Morning,1,0,2024-04-15 21:22:09,1.0
23816,42421,2477,1043.0,0,0,0,Sports,Tablet,Morning,0,1,2024-01-17 17:36:01,0.4210738796931772
43978,20129,1836,379.0,0,0,0,Sports,Desktop,Night,0,0,2024-03-07 06:36:58,0.20642701525054466
98471,15689,777,777.0,0,0,0,Lifestyle,Desktop,Afternoon,1,1,2024-10-16 17:21:22,1.0
26352,46914,1826,1826.0,1,1,0,Gaming,Mobile,Evening,1,1,2023-01-05 23:58:46,1.0
38694,22014,3447,30.0,0,0,0,News,TV,Night,0,1,2024-12-23 06:52:29,0.008703220191470844
76678,23074,178,178.0,1,0,0,Comedy,Tablet,Night,1,0,2025-03-29 00:17:43,1.0
66344,25839,2057,380.0,0,0,0,Comedy,Desktop,Evening,1,1,2023-05-08 09:38:39,0.18473505104521148
42003,45542,3489,1160.0,0,0,0,News,Tablet,Afternoon,0,0,2024-07-09 01:14:14,0.33247348810547434
29772,46669,2542,1655.0,1,0,0,Sports,Mobile,Night,1,0,2024-05-27 11:36:26,0.6510621557828482
87587,847,774,774.0,1,0,0,Education,TV,Morning,0,0,2024-03-22 23:48:02,1.0
60793,11841,1122,978.0,1,0,0,Sports,TV,Evening,0,1,2023-08-22 21:00:20,0.8716577540106952
20264,31182,1528,1528.0,0,0,0,Comedy,Tablet,Morning,0,0,2025-01-19 20:05:19,1.0
15951,25139,3158,3158.0,0,0,0,Sports,TV,Night,1,0,2023-01-09 15:20:02,1.0
72983,46497,305,96.0,0,0,0,Lifestyle,TV,Evening,0,0,2023-12-05 20:38:53,0.31475409836065577
26821,34312,1438,1090.0,0,0,0,Lifestyle,Mobile,Night,0,1,2025-01-30 05:43:49,0.7579972183588317
4601,31486,2904,932.0,1,0,0,Education,TV,Morning,1,0,2024-06-13 14:26:40,0.3209366391184573
68890,47741,1331,1331.0,0,0,0,Education,Desktop,Evening,1,0,2023-09-28 15:47:49,1.0
52514,17504,3274,1701.0,1,0,0,Comedy,Mobile,Evening,1,1,2025-05-29 05:29:48,0.5195479535736103
56169,16100,2952,2329.0,1,0,0,Comedy,Desktop,Morning,0,0,2023-01-19 07:08:04,0.7889566395663956
92371,11,1583,1583.0,1,0,0,Sports,Tablet,Evening,0,1,2024-02-02 05:19:16,1.0
13462,22498,2399,2399.0,0,0,0,Tech,Desktop,Morning,1,0,2025-06-15 04:13:04,1.0
49153,18667,2541,2541.0,0,0,0,Education,Mobile,Evening,1,0,2023-07-02 22:32:51,1.0
45611,48420,2757,1579.0,0,0,0,Education,Mobile,Morning,0,0,2023-11-27 10:52:45,0.5727239753355096
98942,46929,2763,1508.0,1,0,0,Lifestyle,Tablet,Evening,0,0,2025-02-11 03:51:57,0.5457835685848715
8897,16126,1036,565.0,0,0,0,Music,TV,Morning,0,0,2023-12-02 00:49:12,0.5453667953667953
76631,12015,1623,1623.0,0,0,0,Comedy,TV,Evening,1,1,2024-06-28 13:39:17,1.0
21546,23626,237,237.0,0,0,0,Sports,Tablet,Afternoon,0,1,2024-01-22 19:38:54,1.0
26282,34017,768,768.0,1,0,0,Music,Mobile,Night,1,0,2024-04-14 02:37:29,1.0
14335,43676,723,723.0,0,0,0,News,Tablet,Night,0,1,2024-01-19 00:18:52,1.0
17382,25902,771,771.0,1,0,0,Comedy,TV,Evening,0,1,2024-11-05 09:34:34,1.0
17392,46975,883,883.0,1,0,0,News,TV,Morning,0,1,2025-02-11 23:09:06,1.0
27621,1725,1088,1088.0,0,0,0,Education,Mobile,Morning,0,1,2023-10-16 15:24:06,1.0
15634,44692,582,352.0,0,0,0,Lifestyle,Tablet,Night,0,0,2023-06-20 03:06:02,0.6048109965635738
23801,36604,2773,1965.0,1,1,0,Comedy,TV,Morning,0,0,2024-08-19 02:50:01,0.70861882437793
14759,13312,1170,1170.0,0,0,0,Lifestyle,Desktop,Afternoon,1,0,2023-03-09 23:12:16,1.0
54990,43982,2576,2576.0,1,0,0,Tech,Tablet,Night,1,1,2023-06-21 02:47:32,1.0
99858,38949,2707,2707.0,0,0,0,Comedy,Mobile,Evening,0,1,2025-07-01 04:27:28,1.0
92039,37764,2128,1759.0,0,0,0,Gaming,TV,Evening,0,0,2023-07-19 10:24:49,0.8265977443609023
73079,43436,3461,3186.0,0,0,0,Gaming,Desktop,Evening,0,0,2023-09-02 14:41:03,0.9205431956082057
11991,20347,3012,2436.0,0,0,1,Tech,Desktop,Night,1,1,2024-04-02 15:48:13,0.8087649402390438
64518,25512,344,344.0,0,1,0,Education,TV,Morning,0,0,2024-01-23 14:56:09,1.0
33402,10960,2403,2375.0,1,0,0,Music,Desktop,Afternoon,0,0,2023-04-01 05:15:01,0.9883478984602581
64731,10996,1837,1837.0,0,1,0,News,TV,Afternoon,0,1,2024-12-19 00:54:06,1.0
16904,45447,2336,1312.0,0,0,0,Gaming,Mobile,Morning,1,0,2023-07-15 12:22:37,0.5616438356164384
65527,26456,3052,1570.0,0,0,0,Music,Tablet,Morning,0,0,2024-12-04 21:50:58,0.5144167758846658
13863,44715,1831,1026.0,1,0,0,Lifestyle,Tablet,Afternoon,0,0,2023-04-14 16:14:43,0.5603495357728018
66815,2555,211,211.0,1,0,0,News,Desktop,Afternoon,0,1,2024-10-20 02:24:36,1.0
46444,35066,224,224.0,0,0,0,Education,Desktop,Night,0,1,2024-04-20 11:02:24,1.0
37432,19654,601,98.0,1,0,0,News,Mobile,Morning,0,0,2023-04-30 16:29:41,0.16306156405990016
87351,9863,2161,2161.0,0,0,0,Music,Desktop,Night,1,1,2024-12-23 01:43:06,1.0
72985,36331,628,628.0,0,0,0,Comedy,Desktop,Afternoon,0,0,2025-03-27 00:18:35,1.0
3214,30916,993,993.0,0,1,0,Music,Tablet,Night,1,1,2025-02-20 17:24:11,1.0
80242,8755,3155,962.0,0,0,0,News,Mobile,Morning,0,1,2024-05-29 09:26:56,0.30491283676703645
74822,2350,2176,389.0,0,0,0,Sports,Desktop,Evening,0,0,2024-09-18 22:49:09,0.17876838235294118
29934,29022,3400,1006.0,0,0,0,News,Mobile,Night,0,0,2024-11-29 16:09:17,0.2958823529411765
40101,40415,2602,2304.0,0,0,0,Gaming,Tablet,Afternoon,1,1,2025-09-17 15:28:50,0.8854727132974635
47253,5828,448,448.0,1,0,0,Music,TV,Afternoon,0,0,2024-10-06 14:50:39,1.0
56352,12042,225,225.0,0,0,0,Lifestyle,Mobile,Morning,1,0,2023-04-24 16:15:55,1.0
26805,47892,1697,586.0,0,0,0,Music,Mobile,Night,0,0,2023-05-25 14:38:33,0.34531526222746023
4852,36427,1666,1666.0,1,0,0,Music,Tablet,Morning,0,0,2023-09-12 06:26:23,1.0
8507,30688,503,503.0,0,0,0,Tech,Tablet,Afternoon,0,0,2023-08-05 04:51:35,1.0
80607,21258,1847,1847.0,1,0,0,Music,TV,Evening,0,0,2024-08-11 12:00:47,1.0
33617,618,3244,583.0,0,0,0,News,TV,Night,1,0,2024-04-18 18:12:15,0.17971639950678175
31704,31283,2698,1338.0,0,0,0,Lifestyle,Tablet,Night,1,0,2023-04-27 21:06:13,0.49592290585618976
12201,7426,2678,1139.0,0,0,0,Education,Tablet,Afternoon,0,0,2023-12-08 09:59:55,0.4253174010455564
10581,12336,429,429.0,1,0,0,Tech,TV,Evening,0,1,2023-06-24 00:36:42,1.0
74631,17345,2521,1463.0,0,0,0,Music,TV,Evening,0,0,2023-08-02 05:06:46,0.5803252677508925
48586,7968,1969,1969.0,0,0,0,Music,Desktop,Night,0,0,2023-05-04 04:26:37,1.0
11946,49538,3226,680.0,1,0,0,Music,Mobile,Morning,0,0,2025-07-31 13:19:56,0.21078735275883448
79653,21920,500,500.0,1,0,0,Gaming,TV,Morning,0,0,2023-05-13 22:22:15,1.0
68711,8413,465,465.0,0,0,0,Comedy,TV,Afternoon,1,0,2024-01-05 00:57:26,1.0
19978,47485,1991,1991.0,0,0,0,Lifestyle,Tablet,Night,1,0,2024-05-28 07:36:03,1.0
34519,32594,1578,1578.0,0,0,1,Education,Tablet,Evening,0,0,2023-10-09 15:57:25,1.0
75181,39163,2453,1410.0,0,0,0,Sports,Desktop,Afternoon,0,0,2023-09-25 22:36:55,0.5748063595597228
41001,47765,2088,2088.0,1,0,0,Education,Desktop,Morning,0,0,2024-11-16 08:17:56,1.0
11749,34355,899,212.0,0,0,0,Sports,TV,Evening,0,0,2025-05-14 06:21:41,0.23581757508342602
60602,16571,501,501.0,0,1,0,Education,TV,Evening,1,1,2025-07-24 00:49:20,1.0
5112,35058,2931,1322.0,0,0,0,Education,Mobile,Afternoon,1,0,2024-11-03 18:56:45,0.45104060047765265
55611,33048,1454,1454.0,0,0,0,Lifestyle,Mobile,Morning,1,1,2023-04-29 18:25:35,1.0
55670,3396,1624,1585.0,0,0,0,Music,Tablet,Afternoon,0,1,2024-09-17 08:38:33,0.9759852216748769
56624,41148,2143,888.0,1,1,0,Music,Desktop,Afternoon,0,1,2023-08-06 19:19:52,0.4143723751749883
91578,48425,1916,1916.0,0,0,0,Comedy,TV,Evening,0,0,2023-04-22 02:42:25,1.0
92101,10947,3167,906.0,1,0,0,Education,TV,Night,0,1,2024-05-16 10:17:04,0.2860751499842122
25502,42407,3112,1722.0,1,0,0,Education,Tablet,Morning,1,1,2024-06-14 20:49:42,0.5533419023136247
78420,10636,2311,1212.0,0,1,0,Education,Tablet,Night,1,1,2025-02-27 09:39:43,0.5244482907832108
65261,22619,346,346.0,0,0,0,Tech,Mobile,Evening,1,0,2025-09-27 00:21:09,1.0
45529,34318,3275,163.0,1,0,0,Tech,Desktop,Night,1,1,2023-11-28 20:36:41,0.04977099236641221
55978,35781,3208,1595.0,0,0,0,Gaming,Mobile,Morning,1,0,2023-05-17 05:45:42,0.4971945137157107
95215,30310,1852,154.0,0,0,0,News,Desktop,Afternoon,0,1,2024-05-05 11:56:11,0.08315334773218143
25650,24840,2915,2288.0,0,0,0,Sports,Tablet,Afternoon,0,1,2024-11-02 08:05:35,0.7849056603773585
5923,46165,324,51.0,1,0,0,News,Tablet,Night,1,0,2023-10-30 14:07:36,0.1574074074074074
61510,39765,1111,512.0,0,0,0,Lifestyle,Tablet,Night,0,0,2023-02-23 09:43:25,0.4608460846084608
39923,13842,1152,424.0,0,0,0,Education,Tablet,Evening,1,1,2025-01-10 19:14:49,0.3680555555555556
12589,42139,449,449.0,0,0,1,News,Desktop,Afternoon,0,0,2023-11-16 02:27:38,1.0
9160,9069,214,214.0,0,0,0,Education,TV,Evening,0,0,2024-10-03 11:17:33,1.0
41345,25108,2230,2230.0,0,1,1,News,Desktop,Night,0,1,2024-12-21 10:51:05,1.0
77169,27067,722,722.0,0,0,0,Sports,TV,Morning,0,0,2024-09-17 20:55:43,1.0
55351,33673,2815,1127.0,1,0,0,Sports,TV,Evening,0,1,2025-05-31 04:57:11,0.4003552397868561
59446,2040,229,229.0,1,0,1,Music,Tablet,Night,0,1,2023-09-20 16:15:43,1.0
91522,39206,866,866.0,0,0,0,News,Desktop,Afternoon,1,0,2023-09-11 13:26:15,1.0
11305,19072,2403,172.0,0,0,1,News,TV,Morning,0,0,2024-11-08 05:33:39,0.0715771951727008
56942,45227,544,500.0,1,0,0,Education,Tablet,Evening,0,0,2025-09-15 16:32:13,0.9191176470588235
69056,40179,3448,3448.0,0,0,1,News,TV,Night,0,1,2023-03-10 11:34:11,1.0
54516,25788,694,694.0,0,1,0,News,TV,Afternoon,0,1,2025-01-04 22:13:42,1.0
87384,11293,1280,551.0,0,0,0,Gaming,TV,Night,1,0,2024-12-29 00:49:58,0.43046875
61657,20626,3040,3040.0,0,0,0,Music,Mobile,Night,0,0,2023-06-11 15:44:56,1.0
44127,8689,111,111.0,0,0,0,News,Desktop,Afternoon,0,0,2023-11-29 07:01:25,1.0
90324,19666,948,948.0,0,0,0,Education,Desktop,Afternoon,1,0,2025-09-10 06:37:48,1.0
56891,14261,2664,2664.0,0,1,0,Education,Desktop,Night,1,0,2024-07-17 03:28:04,1.0
19213,23129,1690,1690.0,0,0,0,Comedy,TV,Night,0,0,2024-05-12 09:09:41,1.0
22127,13744,88,88.0,0,0,0,Gaming,Tablet,Night,1,1,2025-08-30 15:38:57,1.0
5039,32792,1139,1139.0,0,0,0,Music,TV,Night,0,0,2023-04-05 22:42:07,1.0
32783,47829,2810,2810.0,0,0,0,Music,TV,Night,0,0,2025-02-06 10:11:52,1.0
60291,2904,2762,2762.0,0,0,0,Education,Desktop,Night,0,0,2024-10-06 06:25:57,1.0
17214,16602,405,405.0,0,0,0,Education,Tablet,Afternoon,0,1,2025-08-12 15:31:25,1.0
48482,39180,3591,3245.0,0,0,0,Lifestyle,Mobile,Morning,0,1,2023-07-04 15:11:44,0.9036480089111668
47836,2041,112,112.0,0,0,0,Lifestyle,Mobile,Afternoon,0,0,2025-04-16 15:32:49,1.0
54360,34349,2855,247.0,0,0,0,Lifestyle,Mobile,Afternoon,0,0,2025-04-11 20:22:44,0.08651488616462347
12718,40649,2600,1660.0,0,0,0,Tech,Mobile,Morning,1,0,2023-08-28 15:08:57,0.6384615384615384
35956,14211,200,200.0,0,0,0,Lifestyle,Mobile,Evening,1,0,2025-05-16 06:38:40,1.0
76834,13686,435,435.0,0,0,0,News,Mobile,Afternoon,1,0,2024-12-27 19:23:52,1.0
80707,39718,3064,487.0,1,0,0,Lifestyle,Mobile,Evening,0,0,2024-11-09 04:27:13,0.1589425587467363
1204,37704,461,461.0,0,0,0,Sports,Tablet,Afternoon,1,0,2024-09-14 18:49:51,1.0
42312,21327,188,188.0,0,0,1,Education,Tablet,Evening,1,0,2024-01-11 17:59:51,1.0
18117,49284,1035,1035.0,1,0,0,News,TV,Afternoon,1,1,2023-10-02 04:21:37,1.0
8411,12226,3053,1764.0,0,0,0,Sports,TV,Evening,0,0,2024-05-04 12:41:54,0.5777923354077956
36409,20834,2497,2318.0,0,0,0,Music,Mobile,Morning,1,0,2024-03-30 06:38:21,0.9283139767721266
83117,45945,2182,372.0,0,0,0,Sports,TV,Evening,1,1,2025-08-01 20:26:40,0.17048579285059579
47215,141,3540,453.0,0,0,0,Sports,Mobile,Evening,1,1,2023-11-13 16:18:07,0.12796610169491526
4597,14407,3472,572.0,0,0,1,Sports,Tablet,Evening,1,0,2025-09-19 03:02:22,0.16474654377880185
67562,44769,122,122.0,0,0,0,Gaming,Mobile,Evening,1,0,2023-03-19 03:32:08,1.0
67206,3575,2883,629.0,0,0,0,Gaming,Desktop,Morning,0,1,2024-10-02 06:29:09,0.21817551161984045
50437,808,1964,1073.0,0,0,0,Music,Mobile,Afternoon,1,0,2024-06-15 05:13:27,0.5463340122199593
904,29451,78,5.0,0,0,0,Education,Mobile,Morning,1,0,2023-12-26 08:35:56,0.0641025641025641
59739,1500,3340,2711.0,0,1,0,Sports,Mobile,Afternoon,0,0,2024-06-09 07:12:13,0.8116766467065868
44781,5495,888,888.0,0,0,0,Music,Mobile,Evening,0,0,2023-02-14 14:36:42,1.0
93479,17515,1711,1711.0,0,0,0,Lifestyle,Tablet,Afternoon,1,0,2023-07-08 13:19:06,1.0
38319,30998,1953,1953.0,0,0,0,Sports,Tablet,Night,1,0,2025-07-01 10:45:04,1.0
78241,33993,2619,729.0,1,1,0,News,Mobile,Afternoon,0,0,2025-02-15 19:44:54,0.27835051546391754
26084,35565,665,665.0,0,0,1,Comedy,Mobile,Evening,0,0,2023-03-17 06:25:17,1.0
44663,28809,3033,1885.0,0,0,0,Education,TV,Night,0,1,2025-07-17 13:03:15,0.621496867787669
27518,44476,72,72.0,0,0,0,Lifestyle,Tablet,Evening,1,1,2025-08-24 00:32:53,1.0
43527,9964,2448,837.0,1,0,0,Comedy,Mobile,Evening,0,0,2023-01-06 11:50:18,0.34191176470588236
